champion,Synergy,Performance avg,Performance std,role,games,Matchup Role
Aphelios,Gwen,4.441875849979192,99.68308188659448,BOT_LANE,577,TOP_LANE
Aphelios,Illaoi,2.8204543357916783,63.73414422269081,BOT_LANE,6,TOP_LANE
Aphelios,Irelia,4.198380014848583,90.96365304308028,BOT_LANE,106,TOP_LANE
Aphelios,JarvanIV,-56.098966667820235,52.909714748006884,BOT_LANE,8,TOP_LANE
Aphelios,Jax,-1.826059826940587,102.22329520248378,BOT_LANE,236,TOP_LANE
Aphelios,Jayce,3.7054724795438485,97.18272237361637,BOT_LANE,369,TOP_LANE
Aphelios,Karma,-3.513822290165482,113.96625660028408,BOT_LANE,53,TOP_LANE
Aphelios,Kayle,-18.114534928424998,98.07212104234425,BOT_LANE,47,TOP_LANE
Aphelios,Kennen,14.18187466728434,105.07496428407624,BOT_LANE,308,TOP_LANE
Aphelios,Kled,-17.10042874564528,81.76809054245375,BOT_LANE,20,TOP_LANE
Aphelios,KSante,-2.1301876033676894,102.65301873264863,BOT_LANE,114,TOP_LANE
Aphelios,LeeSin,2.776220536514713,97.09617156318866,BOT_LANE,41,TOP_LANE
Aphelios,Lillia,16.485420905487373,84.75876557572127,BOT_LANE,16,TOP_LANE
Aphelios,Lucian,4.362896300316067,89.75888815877902,BOT_LANE,33,TOP_LANE
Aphelios,Lulu,16.941089093458103,110.77142819655194,BOT_LANE,14,TOP_LANE
Aphelios,Malphite,8.326951542076884,104.6910174295406,BOT_LANE,136,TOP_LANE
Aphelios,Maokai,-3.463997111954705,104.44634432482462,BOT_LANE,47,TOP_LANE
Aphelios,MonkeyKing,-0.15109992114580695,91.20944782699141,BOT_LANE,215,TOP_LANE
Aphelios,Mordekaiser,5.012958228502324,100.4636996741966,BOT_LANE,193,TOP_LANE
Aphelios,Nasus,33.93205911067234,51.617509276127194,BOT_LANE,6,TOP_LANE
Aphelios,Neeko,-35.19673106307166,77.33578230544835,BOT_LANE,11,TOP_LANE
Aphelios,Nocturne,-4.421126322827033,83.18380767445866,BOT_LANE,20,TOP_LANE
Aphelios,Olaf,1.0318067964866986,77.35237351255395,BOT_LANE,43,TOP_LANE
Aphelios,Ornn,-5.792462793237682,99.36675541222895,BOT_LANE,756,TOP_LANE
Aphelios,Pantheon,42.945245407178035,108.25432468617137,BOT_LANE,20,TOP_LANE
Aphelios,Poppy,-5.1848213949028965,107.98128139042643,BOT_LANE,47,TOP_LANE
Aphelios,Quinn,28.519624904190266,119.15022075235541,BOT_LANE,17,TOP_LANE
Aphelios,Renekton,-0.1364212562689842,99.35255939180684,BOT_LANE,689,TOP_LANE
Aphelios,Riven,8.220200106895513,100.07800433314233,BOT_LANE,19,TOP_LANE
Aphelios,Rumble,8.92320106994664,95.83685315833904,BOT_LANE,49,TOP_LANE
Aphelios,Ryze,-23.77683871713623,62.77270439671861,BOT_LANE,11,TOP_LANE
Aphelios,Sejuani,3.937631942889874,102.18358159251973,BOT_LANE,191,TOP_LANE
Aphelios,Sett,5.234572511112028,102.62350646047275,BOT_LANE,270,TOP_LANE
Aphelios,Shen,-3.818858557330524,99.8449650188122,BOT_LANE,48,TOP_LANE
Aphelios,Shyvana,4.529276189899913,111.32541409633242,BOT_LANE,26,TOP_LANE
Aphelios,Sion,-9.862400909491045,105.2822309404744,BOT_LANE,273,TOP_LANE
Aphelios,Soraka,5.51269591088637,116.9297376494272,BOT_LANE,20,TOP_LANE
Aphelios,Sylas,2.67637344058146,94.34882749908985,BOT_LANE,69,TOP_LANE
Aphelios,TahmKench,-6.9461373108937545,119.32530756211807,BOT_LANE,48,TOP_LANE
Aphelios,Tristana,8.702528029667041,52.29546880812153,BOT_LANE,6,TOP_LANE
Aphelios,Trundle,34.941472346400936,63.911537984512634,BOT_LANE,12,TOP_LANE
Aphelios,Tryndamere,-15.116015138833683,98.02297415713707,BOT_LANE,119,TOP_LANE
Aphelios,Urgot,-0.8964110478787193,105.59547315741818,BOT_LANE,45,TOP_LANE
Aphelios,Vayne,47.98605366635091,114.06513960013005,BOT_LANE,7,TOP_LANE
Aphelios,Viego,9.352387891581802,97.31457084522886,BOT_LANE,51,TOP_LANE
Aphelios,Vladimir,-24.049992569097814,113.3009470164015,BOT_LANE,47,TOP_LANE
Aphelios,Volibear,-2.454218907256732,103.90098058048397,BOT_LANE,108,TOP_LANE
Aphelios,Yone,-47.31089360388058,69.74218010891069,BOT_LANE,25,TOP_LANE
Ashe,Aatrox,-2.6966132061790913,103.43950177279275,BOT_LANE,132,TOP_LANE
Ashe,Akali,-2.463528290354643,83.97803359316832,BOT_LANE,32,TOP_LANE
Ashe,Camille,13.749317200564505,95.77334749837924,BOT_LANE,235,TOP_LANE
Ashe,Chogath,-13.115145741604586,97.30026142111893,BOT_LANE,43,TOP_LANE
Ashe,Darius,18.620429765837436,75.76286284910331,BOT_LANE,21,TOP_LANE
Ashe,DrMundo,-47.646120113951916,98.38793121034999,BOT_LANE,41,TOP_LANE
Ashe,Ekko,29.0277047968912,93.88780097369421,BOT_LANE,36,TOP_LANE
Ashe,Fiora,-40.23789503149623,84.11618526944088,BOT_LANE,89,TOP_LANE
Ashe,Fizz,-27.68416930239916,113.82338732178823,BOT_LANE,17,TOP_LANE
Ashe,Galio,1.9452927629313868,66.4024044237871,BOT_LANE,17,TOP_LANE
Ashe,Gangplank,-9.78710008479747,91.93577827928632,BOT_LANE,166,TOP_LANE
Ashe,Gnar,2.4563306951714123,99.22292025186431,BOT_LANE,255,TOP_LANE
Ashe,Gragas,2.5149963413449132,100.28260796626886,BOT_LANE,88,TOP_LANE
Ashe,Graves,13.950338945070566,78.80152829474792,BOT_LANE,9,TOP_LANE
Ashe,Gwen,1.4330940795418345,102.47660848543875,BOT_LANE,38,TOP_LANE
Ashe,Hecarim,-10.838744945826175,69.33819469162248,BOT_LANE,14,TOP_LANE
Ashe,Illaoi,-11.473987586461199,85.77936474139217,BOT_LANE,10,TOP_LANE
Ashe,Irelia,-20.02577567338602,100.532822757319,BOT_LANE,91,TOP_LANE
Ashe,JarvanIV,12.747360528419728,105.56481326245769,BOT_LANE,46,TOP_LANE
Ashe,Jax,-5.403412351144826,96.48411296419276,BOT_LANE,66,TOP_LANE
Ashe,Jayce,-7.2762719296780825,95.31529943668089,BOT_LANE,160,TOP_LANE
Ashe,Karma,-8.896545173532736,116.69291771124254,BOT_LANE,25,TOP_LANE
Ashe,Kayle,9.85013302540483,79.93671668900696,BOT_LANE,21,TOP_LANE
Ashe,Kennen,5.338535727879376,103.79115385227966,BOT_LANE,157,TOP_LANE
Ashe,Kled,-35.27814172139357,98.33431171154086,BOT_LANE,21,TOP_LANE
Ashe,KSante,7.1968840096223055,112.61601777255396,BOT_LANE,23,TOP_LANE
Ashe,LeeSin,-4.38627474196852,81.50319331150784,BOT_LANE,9,TOP_LANE
Ashe,Lucian,-6.223771663314828,78.19291459109458,BOT_LANE,20,TOP_LANE
Ashe,Lulu,21.466137808804092,105.39686017753255,BOT_LANE,9,TOP_LANE
Ashe,Malphite,7.424708010175475,99.36402745243127,BOT_LANE,35,TOP_LANE
Ashe,Maokai,-2.9285374055800344,110.40988388646146,BOT_LANE,148,TOP_LANE
Ashe,MonkeyKing,-0.42175635300189546,100.85971087417542,BOT_LANE,106,TOP_LANE
Ashe,Mordekaiser,11.987103829412849,98.49066733241482,BOT_LANE,134,TOP_LANE
Ashe,Nautilus,-6.060575401753637,98.51128805224769,BOT_LANE,89,TOP_LANE
Ashe,Neeko,-4.218309624014127,106.68271127956692,BOT_LANE,13,TOP_LANE
Ashe,Olaf,-6.609606144478722,82.60476156424038,BOT_LANE,19,TOP_LANE
Ashe,Ornn,2.462594344574959,107.1250009783758,BOT_LANE,273,TOP_LANE
Ashe,Poppy,-18.06649892988145,94.22793826470054,BOT_LANE,73,TOP_LANE
Ashe,Quinn,-1.5332673941470756,124.50077544442858,BOT_LANE,6,TOP_LANE
Ashe,Renekton,-3.663981189450821,96.4246417275925,BOT_LANE,401,TOP_LANE
Ashe,Riven,-16.439325307686033,76.93408307562551,BOT_LANE,9,TOP_LANE
Ashe,Rumble,11.021691521316749,101.91159280352532,BOT_LANE,113,TOP_LANE
Ashe,Ryze,6.627699185334073,125.00330288603583,BOT_LANE,25,TOP_LANE
Ashe,Sejuani,-11.936405624247486,108.53599340139588,BOT_LANE,14,TOP_LANE
Ashe,Sett,9.729910223960527,98.6906357833583,BOT_LANE,80,TOP_LANE
Ashe,Shen,20.814203510538324,92.98561070450877,BOT_LANE,205,TOP_LANE
Ashe,Singed,-23.56517536255999,97.07714196337385,BOT_LANE,11,TOP_LANE
Ashe,Sion,15.504458320899964,106.89923480312204,BOT_LANE,72,TOP_LANE
Ashe,Swain,30.659194472240095,89.64165648204363,BOT_LANE,15,TOP_LANE
Ashe,Sylas,12.132416422141127,94.77715524540619,BOT_LANE,50,TOP_LANE
Ashe,TahmKench,27.613855117958778,106.28378113405482,BOT_LANE,22,TOP_LANE
Ashe,Trundle,-0.7085343135996148,101.91471019391935,BOT_LANE,56,TOP_LANE
Ashe,Urgot,-1.1151960482111407,97.24115576517731,BOT_LANE,50,TOP_LANE
Ashe,Vayne,-62.09083022089158,98.10176723635821,BOT_LANE,6,TOP_LANE
Ashe,Viego,-20.35373894934011,95.31946755378787,BOT_LANE,12,TOP_LANE
Ashe,Viktor,23.48918979507773,83.5110982737774,BOT_LANE,7,TOP_LANE
Ashe,Vladimir,-13.509905908660755,95.72186142082998,BOT_LANE,38,TOP_LANE
Ashe,Volibear,-6.825688078189211,95.35990559066785,BOT_LANE,102,TOP_LANE
Ashe,Yorick,-55.27657714581235,108.45327385275492,BOT_LANE,18,TOP_LANE
Ashe,Aatrox,37.49877075762829,100.19716160132887,UTILITY,8,TOP_LANE
Ashe,Camille,-0.9351080121473175,102.0025132479305,UTILITY,27,TOP_LANE
Ashe,Chogath,20.930080190519348,97.2893704883738,UTILITY,8,TOP_LANE
Ashe,Darius,-40.90397238906172,105.99788598665128,UTILITY,7,TOP_LANE
Ashe,Fiora,-19.362411634865392,92.49438644650029,UTILITY,39,TOP_LANE
Ashe,Gangplank,-17.366050836381532,97.23947813419177,UTILITY,29,TOP_LANE
Ashe,Gnar,13.004066569306541,99.82299553867213,UTILITY,64,TOP_LANE
Ashe,Gragas,-1.4343216475104401,86.14162450308746,UTILITY,31,TOP_LANE
Ashe,Gwen,-1.4488612153307214,91.36663265716463,UTILITY,29,TOP_LANE
Ashe,Irelia,-28.794675319429412,65.07450709154408,UTILITY,12,TOP_LANE
Ashe,Jax,-1.2916979173674497,92.98928240471504,UTILITY,54,TOP_LANE
Ashe,Jayce,-30.56313474741365,114.34391442562989,UTILITY,22,TOP_LANE
Ashe,Kennen,47.31624156977749,93.05872437844651,UTILITY,16,TOP_LANE
Ashe,KSante,-5.5157890659689555,105.31178795563719,UTILITY,96,TOP_LANE
Ashe,Mordekaiser,16.21853782044028,97.87046267416608,UTILITY,6,TOP_LANE
Ashe,Olaf,-14.720989030452852,101.85405924617557,UTILITY,20,TOP_LANE
Ashe,Ornn,-4.252789175184134,105.90223377254136,UTILITY,36,TOP_LANE
Ashe,Renekton,17.884335678586396,104.02181215995385,UTILITY,54,TOP_LANE
Ashe,Sejuani,-35.66179277959562,101.28485289228342,UTILITY,9,TOP_LANE
Ashe,Sion,12.023427459105653,95.67312909767635,UTILITY,57,TOP_LANE
AurelionSol,Aatrox,-32.01215937503742,97.84470444113146,MID_LANE,7,TOP_LANE
AurelionSol,Camille,-43.007836223471,75.9345664116229,MID_LANE,13,TOP_LANE
AurelionSol,Chogath,30.939191198831367,73.87065631535891,MID_LANE,10,TOP_LANE
AurelionSol,DrMundo,-19.206455267891204,71.76686140100432,MID_LANE,7,TOP_LANE
AurelionSol,Ekko,-74.55144410355818,56.47650951507072,MID_LANE,6,TOP_LANE
AurelionSol,Fiora,6.036265850913417,127.31850232606453,MID_LANE,15,TOP_LANE
AurelionSol,Gangplank,111.00010444875119,22.664118962257056,MID_LANE,6,TOP_LANE
AurelionSol,Gnar,26.52490945879584,89.60937151921527,MID_LANE,17,TOP_LANE
AurelionSol,Gragas,-27.74830678680276,112.31317360307666,MID_LANE,15,TOP_LANE
AurelionSol,JarvanIV,-8.531074425791564,88.25071682198964,MID_LANE,6,TOP_LANE
AurelionSol,Jax,28.420442618169528,91.9795155288949,MID_LANE,9,TOP_LANE
AurelionSol,Jayce,-6.732080002334112,117.08806996876721,MID_LANE,16,TOP_LANE
AurelionSol,Kennen,5.084788364427677,121.78573969939018,MID_LANE,12,TOP_LANE
AurelionSol,KSante,-9.193800108529514,89.0459935933266,MID_LANE,16,TOP_LANE
AurelionSol,Maokai,8.71699655976707,122.2660396018205,MID_LANE,11,TOP_LANE
AurelionSol,Olaf,-3.0018788955094413,82.77079162395167,MID_LANE,7,TOP_LANE
AurelionSol,Ornn,3.5015904852792943,90.90245839978628,MID_LANE,20,TOP_LANE
AurelionSol,Renekton,-1.253027873680901,84.12498615264921,MID_LANE,17,TOP_LANE
AurelionSol,Shen,-1.502575654599862,87.98974181949079,MID_LANE,11,TOP_LANE
AurelionSol,Sion,40.181732951514995,82.21490013059046,MID_LANE,13,TOP_LANE
Azir,Aatrox,7.551854874330968,103.3634036567975,MID_LANE,423,TOP_LANE
Azir,Akali,18.088782111254282,93.0597773342633,MID_LANE,47,TOP_LANE
Azir,Camille,-5.136895757941777,100.03621499400407,MID_LANE,292,TOP_LANE
Azir,Chogath,1.7851291649962595,99.39000048503819,MID_LANE,82,TOP_LANE
Azir,Darius,17.265991624560666,93.20199441009986,MID_LANE,27,TOP_LANE
Azir,DrMundo,-3.015647603079582,89.3474668299676,MID_LANE,26,TOP_LANE
Azir,Ekko,24.351779279569357,105.91745146491473,MID_LANE,33,TOP_LANE
Azir,Fiora,-1.7820412251687376,93.29387520722912,MID_LANE,145,TOP_LANE
Azir,Fizz,41.39550599076574,99.51592108531653,MID_LANE,21,TOP_LANE
Azir,Gangplank,0.8350759746791545,97.68984825442452,MID_LANE,347,TOP_LANE
Azir,Garen,-44.56932335308944,100.13869276654853,MID_LANE,6,TOP_LANE
Azir,Gnar,8.356199625833124,102.95442805062682,MID_LANE,735,TOP_LANE
Azir,Gragas,-14.01704634547667,98.49048438673822,MID_LANE,177,TOP_LANE
Azir,Graves,-25.764200638947795,95.2757263664227,MID_LANE,33,TOP_LANE
Azir,Gwen,-7.62083555054674,98.58462057045492,MID_LANE,187,TOP_LANE
Azir,Hecarim,-15.607198473163882,95.46844083180231,MID_LANE,36,TOP_LANE
Azir,Illaoi,-27.859303022044948,105.1414515598107,MID_LANE,10,TOP_LANE
Azir,Irelia,6.596181446513536,94.65537846395162,MID_LANE,115,TOP_LANE
Azir,JarvanIV,-13.590294002363159,111.20739119837164,MID_LANE,13,TOP_LANE
Azir,Jax,4.7417069156787734,101.12548028101234,MID_LANE,174,TOP_LANE
Azir,Jayce,-1.0092438568050188,93.92485487537299,MID_LANE,235,TOP_LANE
Azir,Karma,18.897495540511226,106.06611297077743,MID_LANE,44,TOP_LANE
Azir,Kayle,18.22421095584389,88.49184143498667,MID_LANE,30,TOP_LANE
Azir,Kennen,5.628327904955254,91.71453829051384,MID_LANE,120,TOP_LANE
Azir,Kled,-18.16140236503107,106.71546192252224,MID_LANE,22,TOP_LANE
Azir,KSante,8.077470640414445,107.06256938041977,MID_LANE,127,TOP_LANE
Azir,LeeSin,-4.979029642798145,106.5990269031212,MID_LANE,19,TOP_LANE
Azir,Lucian,-10.233450771142937,90.83476873406539,MID_LANE,18,TOP_LANE
Azir,Lulu,26.790981431946232,74.38218040281127,MID_LANE,11,TOP_LANE
Azir,Malphite,-1.2122597895681966,97.08952874275826,MID_LANE,64,TOP_LANE
Azir,Maokai,-4.008110095479589,103.2801890007809,MID_LANE,170,TOP_LANE
Azir,MonkeyKing,-3.6052011084295685,105.69807758155272,MID_LANE,97,TOP_LANE
Azir,Mordekaiser,-15.467853333195832,101.49465333451401,MID_LANE,82,TOP_LANE
Azir,Nasus,-29.955928293808288,95.53283110161658,MID_LANE,7,TOP_LANE
Azir,Nautilus,-16.865842966043086,97.4402896901725,MID_LANE,20,TOP_LANE
Azir,Neeko,-21.98152151993067,89.78571224167383,MID_LANE,30,TOP_LANE
Azir,Nocturne,-29.338987240801043,116.22798343982343,MID_LANE,10,TOP_LANE
Azir,Olaf,14.62554762891311,103.01054497384682,MID_LANE,79,TOP_LANE
Azir,Ornn,-1.6629644810690636,98.09030015682448,MID_LANE,580,TOP_LANE
Azir,Pantheon,30.299570556940523,95.70141500923417,MID_LANE,6,TOP_LANE
Azir,Poppy,0.4080720428748255,100.27126196630708,MID_LANE,96,TOP_LANE
Azir,Qiyana,17.68960482503338,88.8315703247102,MID_LANE,6,TOP_LANE
Azir,Renekton,1.6298687561269454,102.09376476432072,MID_LANE,496,TOP_LANE
Azir,Riven,38.91402265587269,76.97632357507354,MID_LANE,12,TOP_LANE
Azir,Rumble,-1.6918457202111419,100.9008064648656,MID_LANE,80,TOP_LANE
Azir,Ryze,1.5570188645632563,91.11293039498906,MID_LANE,36,TOP_LANE
Azir,Sejuani,9.173668454480165,99.67767395426684,MID_LANE,159,TOP_LANE
Azir,Sett,-13.62081548732581,93.46869475764073,MID_LANE,127,TOP_LANE
Azir,Shen,4.970242836214477,99.88142913324978,MID_LANE,109,TOP_LANE
Azir,Shyvana,-14.889178000556003,99.78905025417892,MID_LANE,22,TOP_LANE
Azir,Sion,-13.72767497379732,98.46906928018251,MID_LANE,260,TOP_LANE
Azir,Swain,-16.397823087651634,80.33741076412967,MID_LANE,32,TOP_LANE
Azir,Sylas,23.11417792842598,97.41605440381569,MID_LANE,37,TOP_LANE
Azir,TahmKench,3.6333732826575935,98.36831941540741,MID_LANE,16,TOP_LANE
Azir,Trundle,-8.056000744169108,103.23788040436581,MID_LANE,72,TOP_LANE
Azir,Tryndamere,-9.440075010800312,74.76654951494902,MID_LANE,17,TOP_LANE
Azir,Urgot,-7.327592348381683,101.05257492386515,MID_LANE,41,TOP_LANE
Azir,Viego,19.483860926465333,75.65400922158233,MID_LANE,12,TOP_LANE
Azir,Vladimir,-17.458310608681685,93.07991202059826,MID_LANE,87,TOP_LANE
Azir,Volibear,-0.7935251797489742,109.16039977263088,MID_LANE,66,TOP_LANE
Azir,Yone,2.1075731095121517,102.27322094388867,MID_LANE,21,TOP_LANE
Azir,Azir,0,100,TOP_LANE,20,TOP_LANE
Bard,Aatrox,-11.399081777463303,101.69513182740269,UTILITY,51,TOP_LANE
Bard,Akali,-3.791676664513781,74.42233029340755,UTILITY,12,TOP_LANE
Bard,Camille,22.5544930136817,93.78789360721724,UTILITY,97,TOP_LANE
Bard,Chogath,-20.992959283468217,79.99605374236198,UTILITY,13,TOP_LANE
Bard,DrMundo,5.812642872913905,122.8091726054706,UTILITY,9,TOP_LANE
Bard,Ekko,-15.938431604982084,110.25277395408486,UTILITY,42,TOP_LANE
Bard,Fiora,-20.99391496997172,99.95937291746071,UTILITY,38,TOP_LANE
Bard,Fizz,32.957205358755445,109.56567069771577,UTILITY,14,TOP_LANE
Bard,Gangplank,11.962905194709492,99.38820808170368,UTILITY,74,TOP_LANE
Bard,Gnar,-15.15547221119354,101.28811411114738,UTILITY,103,TOP_LANE
Bard,Gragas,-4.406349246201633,118.0699893866294,UTILITY,29,TOP_LANE
Bard,Graves,54.745153187651894,90.36115299350632,UTILITY,16,TOP_LANE
Bard,Gwen,18.383604408418996,95.7139107193758,UTILITY,20,TOP_LANE
Bard,Hecarim,-27.83680603709667,95.72371355002264,UTILITY,7,TOP_LANE
Bard,Irelia,6.254598546234186,89.71686930913683,UTILITY,35,TOP_LANE
Bard,JarvanIV,25.873189454670225,91.85333544258229,UTILITY,11,TOP_LANE
Bard,Jax,19.771363376553136,98.06155317520818,UTILITY,25,TOP_LANE
Bard,Jayce,-6.982870790316474,92.69561511111779,UTILITY,53,TOP_LANE
Bard,Karma,-59.67470407879075,113.77045405329048,UTILITY,9,TOP_LANE
Bard,Kayle,28.69161261039993,82.81723660619399,UTILITY,11,TOP_LANE
Bard,Kennen,-13.262600287192498,107.79488284037257,UTILITY,45,TOP_LANE
Bard,Kled,-14.329786792901682,97.15915700485795,UTILITY,10,TOP_LANE
Bard,Lucian,5.9126249200006935,83.75566380059807,UTILITY,13,TOP_LANE
Bard,Malphite,19.587922263948606,103.62742119672009,UTILITY,26,TOP_LANE
Bard,Maokai,-18.387447279563165,100.40303923199805,UTILITY,47,TOP_LANE
Bard,MonkeyKing,-7.531308752151884,91.81721632922415,UTILITY,58,TOP_LANE
Bard,Mordekaiser,12.520203316128633,102.16573147392937,UTILITY,46,TOP_LANE
Bard,Nautilus,-49.21505598166998,82.0450401865744,UTILITY,20,TOP_LANE
Bard,Olaf,33.90298518925226,106.29653466123654,UTILITY,7,TOP_LANE
Bard,Ornn,-16.708795017023537,94.94789664725782,UTILITY,120,TOP_LANE
Bard,Poppy,-4.60878270935769,99.29097169685431,UTILITY,49,TOP_LANE
Bard,Quinn,-12.983279600601678,108.77511807489626,UTILITY,11,TOP_LANE
Bard,Renekton,8.300011033645298,94.68470142236295,UTILITY,141,TOP_LANE
Bard,Rumble,-24.910637994952964,127.08632730446973,UTILITY,16,TOP_LANE
Bard,Ryze,6.697981809664391,130.69821920422962,UTILITY,8,TOP_LANE
Bard,Sejuani,6.186376717047903,89.73269614800145,UTILITY,9,TOP_LANE
Bard,Sett,26.761431665599268,93.3588837596745,UTILITY,34,TOP_LANE
Bard,Shen,21.52385395493298,87.0469716166462,UTILITY,77,TOP_LANE
Bard,Sion,15.520260126398817,96.93224618477329,UTILITY,28,TOP_LANE
Bard,Swain,22.199738814979675,85.62999730819979,UTILITY,8,TOP_LANE
Bard,Sylas,-3.018865315119412,103.24006400839939,UTILITY,18,TOP_LANE
Bard,TahmKench,-12.131335084548803,98.47614851594129,UTILITY,10,TOP_LANE
Bard,Trundle,-1.0396417625077388,89.10374722774822,UTILITY,67,TOP_LANE
Bard,Urgot,101.20718463772029,114.2998644277796,UTILITY,8,TOP_LANE
Bard,Vladimir,-20.00502076213646,109.90313933443832,UTILITY,13,TOP_LANE
Bard,Volibear,12.028801807207898,113.75308686502322,UTILITY,46,TOP_LANE
Belveth,Aatrox,1.012316279848742,99.37904971963533,JUNGLE,14,TOP_LANE
Belveth,Camille,7.125891141054227,95.77255949021135,JUNGLE,13,TOP_LANE
Belveth,Darius,-48.51184530724745,81.0213677175541,JUNGLE,7,TOP_LANE
Belveth,Fiora,-62.010335710863316,116.75604353368718,JUNGLE,8,TOP_LANE
Belveth,Gangplank,11.765126681031989,89.5858017545189,JUNGLE,11,TOP_LANE
Belveth,Gnar,-4.284339585245865,97.87186535916584,JUNGLE,32,TOP_LANE
Belveth,Gragas,-41.57639574643631,110.35676509084433,JUNGLE,7,TOP_LANE
Belveth,Gwen,-4.254824653916186,88.02093377341266,JUNGLE,14,TOP_LANE
Belveth,Jax,-2.74305885876927,96.76913505041291,JUNGLE,12,TOP_LANE
Belveth,Olaf,-42.17920624297161,100.17503679046249,JUNGLE,10,TOP_LANE
Belveth,Ornn,4.293610270279113,85.06012834606113,JUNGLE,20,TOP_LANE
Belveth,Sejuani,41.813244660505575,101.39284990326058,JUNGLE,52,TOP_LANE
Blitzcrank,Aatrox,-4.27989645323393,89.63286924391467,UTILITY,59,TOP_LANE
Blitzcrank,Akali,66.13599195346046,77.61773847229541,UTILITY,8,TOP_LANE
Blitzcrank,Camille,40.08896040941645,99.7097492768449,UTILITY,35,TOP_LANE
Blitzcrank,Chogath,-10.067652058634518,100.238340742016,UTILITY,16,TOP_LANE
Blitzcrank,DrMundo,7.266091101261187,94.7714681062185,UTILITY,10,TOP_LANE
Blitzcrank,Fiora,13.053925847966893,112.11973722528683,UTILITY,22,TOP_LANE
Blitzcrank,Galio,-26.097888726293984,69.28719717385802,UTILITY,6,TOP_LANE
Blitzcrank,Gangplank,-32.06439177396611,100.38841337251084,UTILITY,37,TOP_LANE
Blitzcrank,Gnar,13.481997762633526,109.39908277231058,UTILITY,67,TOP_LANE
Blitzcrank,Gragas,-19.08146618350849,103.78064202122525,UTILITY,31,TOP_LANE
Blitzcrank,Gwen,-2.757258659996995,88.10945136799157,UTILITY,32,TOP_LANE
Blitzcrank,Irelia,18.290243268681433,97.15284903248566,UTILITY,10,TOP_LANE
Blitzcrank,JarvanIV,-22.51445710604844,85.91088341125547,UTILITY,9,TOP_LANE
Blitzcrank,Jax,-10.338455404068512,117.71905783514681,UTILITY,25,TOP_LANE
Blitzcrank,Jayce,12.092376001534628,87.87726131714344,UTILITY,45,TOP_LANE
Blitzcrank,Karma,-39.37475460985421,118.73562398199118,UTILITY,6,TOP_LANE
Blitzcrank,Kennen,11.63169610144082,85.37527679323303,UTILITY,34,TOP_LANE
Blitzcrank,Kled,53.26462800546881,68.71439733048024,UTILITY,6,TOP_LANE
Blitzcrank,KSante,-8.819519648968225,98.27480836695484,UTILITY,24,TOP_LANE
Blitzcrank,Malphite,-8.262179740420455,98.10938140333396,UTILITY,20,TOP_LANE
Blitzcrank,Maokai,-12.177499795317885,76.47307980576211,UTILITY,14,TOP_LANE
Blitzcrank,MonkeyKing,-18.303561159304145,99.36370868827039,UTILITY,23,TOP_LANE
Blitzcrank,Mordekaiser,-3.0941872115565787,110.3417449787537,UTILITY,29,TOP_LANE
Blitzcrank,Olaf,31.017236467530992,103.11001557377823,UTILITY,10,TOP_LANE
Blitzcrank,Ornn,-16.006729966937716,96.7337907364803,UTILITY,61,TOP_LANE
Blitzcrank,Renekton,-3.9908955050620563,100.21107273417861,UTILITY,69,TOP_LANE
Blitzcrank,Rumble,-37.83143985800738,95.07712015846597,UTILITY,19,TOP_LANE
Blitzcrank,Ryze,49.72025025439042,92.28430583365972,UTILITY,7,TOP_LANE
Blitzcrank,Sejuani,2.680972754119921,84.53355511944311,UTILITY,12,TOP_LANE
Blitzcrank,Sett,19.09273803588219,91.93080228530441,UTILITY,45,TOP_LANE
Blitzcrank,Shen,0.3135197770220814,106.36718262037198,UTILITY,20,TOP_LANE
Blitzcrank,Sion,-3.147734807176545,104.90485783389448,UTILITY,27,TOP_LANE
Blitzcrank,Trundle,-18.063954420602883,82.3792018449672,UTILITY,6,TOP_LANE
Blitzcrank,Urgot,25.280730232620545,121.86664339946928,UTILITY,7,TOP_LANE
Blitzcrank,Vladimir,-6.294938414541649,90.26775550958348,UTILITY,8,TOP_LANE
Blitzcrank,Volibear,-3.4224763001539884,86.56707471193256,UTILITY,14,TOP_LANE
Brand,DrMundo,9.046061191277253,91.97298381107757,BOT_LANE,6,TOP_LANE
Brand,Gnar,-54.29369098756007,101.79587294875736,UTILITY,8,TOP_LANE
Brand,Shen,43.5798256411032,101.30159671577815,UTILITY,7,TOP_LANE
Braum,Aatrox,40.18519374162958,81.37787975667328,JUNGLE,6,TOP_LANE
